"X1","Date","AveragePrice","Total Volume","4046","4225","4770","Total Bags","Small Bags","Large Bags","XLarge Bags","type","year","region"
4,2017-12-03,1.55,13729.33,1768.49,2732.92,0,9227.92,9002.58,225.34,0,"organic",2017,"WestTexNewMexico"
15,2015-09-13,1.01,229220.66,86208.18,89290.69,9499.01,44222.78,43507.62,715.16,0,"conventional",2015,"RichmondNorfolk"
38,2017-04-09,1.27,145196.59,77305.55,12263.89,83.21,55543.94,55522.64,21.3,0,"conventional",2017,"StLouis"
26,2015-06-28,0.95,198267.13,5514.89,121148.6,9267.12,62336.52,34863.23,26114.84,1358.45,"conventional",2015,"Indianapolis"
10,2015-10-18,1.73,5627.1,43.28,2506.16,698.19,2379.47,2241.87,137.6,0,"organic",2015,"RaleighGreensboro"
22,2017-07-30,1.69,4640.87,104.79,712.46,0,3823.62,3816.96,6.66,0,"organic",2017,"Orlando"
46,2015-02-08,1.01,318770.67,108258.88,162192.25,4610.86,43708.68,42743.96,964.72,0,"conventional",2015,"LasVegas"
27,2016-06-19,1.37,4509.52,248.19,1839.21,0,2422.12,1186.19,1235.93,0,"organic",2016,"Indianapolis"
26,2016-06-26,1.72,3794.29,2437.58,118.08,25.3,1213.33,1213.33,0,0,"organic",2016,"Jacksonville"
1,2018-03-18,1.05,41386314.12,13707389.51,11061051.69,645380.85,15972492.07,11712807.19,3988101.74,271583.14,"conventional",2018,"TotalUS"
44,2015-02-22,1.38,15485.45,9117.48,851.3,0,5516.67,5516.67,0,0,"organic",2015,"DallasFtWorth"
11,2016-10-09,1.03,84234.53,38087.17,2089.42,6562.37,37495.57,28895.19,8576.21,24.17,"conventional",2016,"Boise"
4,2018-02-25,1.08,230229.94,105794.31,10432.01,350.86,113652.76,83854.53,27860.65,1937.58,"conventional",2018,"Nashville"
6,2015-11-15,1.02,2355839.19,470482.8,1302219.95,168586.54,414549.9,373075.42,40843.12,631.36,"conventional",2015,"Midsouth"
7,2017-11-12,1.7,20245.58,5898.74,416.95,0,13929.89,13895.16,34.73,0,"organic",2017,"DallasFtWorth"
2,2015-12-13,1.79,7292.08,256.6,1559.27,952.44,4523.77,1098.51,3425.26,0,"organic",2015,"Philadelphia"
47,2016-01-31,0.96,290633.33,61313.27,145758.08,26481.58,57080.4,52157.37,4923.03,0,"conventional",2016,"RaleighGreensboro"
28,2017-06-18,2.54,5445.57,28.33,544.31,0,4872.93,830,4042.93,0,"organic",2017,"BuffaloRochester"
50,2015-01-11,0.92,584896.99,347125.63,129717.42,27944.07,80109.87,78503.46,1606.41,0,"conventional",2015,"WestTexNewMexico"
48,2015-01-25,1.2,692934.46,49696.14,386398.73,39488.95,217350.64,209761.81,7588.83,0,"conventional",2015,"BaltimoreWashington"
42,2015-03-08,1.01,278695.29,97420.1,29942.92,46763.06,104569.21,99704.49,473.7,4391.02,"conventional",2015,"Detroit"
14,2015-09-20,0.93,516432.6,346118.51,82762.72,1349.41,86201.96,33698.43,52442.25,61.28,"conventional",2015,"Atlanta"
3,2015-12-06,1.14,3218494.55,85444.57,2541186.76,3341.42,588521.8,547611.8,40901.19,8.81,"conventional",2015,"Northeast"
10,2017-10-22,1.83,7131.28,1255.39,358.12,0,5517.77,5486.54,31.23,0,"organic",2017,"LasVegas"
52,2017-01-01,1.11,240752.75,82444.88,85577.58,5485.61,67244.68,65961.19,1104.32,179.17,"conventional",2017,"RichmondNorfolk"
10,2016-10-16,1.15,8323.19,52.4,3016.27,0,5254.52,1582.01,3672.51,0,"organic",2016,"Roanoke"
17,2017-09-03,1.87,21749.1,500.27,2793.67,0,18394.08,12468.55,5925.53,0,"organic",2017,"Detroit"
22,2015-07-26,1.04,118455.23,48519.87,38794.48,67.53,31073.35,31073.35,0,0,"conventional",2015,"Roanoke"
10,2017-10-22,1.44,26706971.51,9607586.96,8761192.74,409598.47,7928593.34,6074596.23,1804539.66,49457.45,"conventional",2017,"TotalUS"
16,2016-09-04,1.15,11844.17,97.77,3795.93,0,7950.47,1605.04,6345.43,0,"organic",2016,"Roanoke"
20,2016-08-07,2.13,26720.39,75.65,25684.18,0,960.56,960.56,0,0,"organic",2016,"Chicago"
39,2017-04-02,1.64,191988.18,31381.85,69457.56,17.3,91131.47,87215.5,3915.97,0,"organic",2017,"California"
17,2015-08-30,1.68,2584.14,1246.63,1015.26,0,322.25,306.67,15.58,0,"organic",2015,"GrandRapids"
32,2017-05-21,1.34,3232304.82,740206.13,1308057.07,32390.63,1151650.99,953595.56,193338.02,4717.41,"conventional",2017,"Midsouth"
35,2017-04-30,1.77,10361.33,597.65,5030.44,184.19,4549.05,3554.8,994.25,0,"organic",2017,"RichmondNorfolk"
40,2016-03-20,1.1,645235.38,5364.32,490720.39,34714.64,114436.03,114286.03,150,0,"conventional",2016,"Boston"
37,2015-04-12,1.41,3807.38,5.11,3290.24,0,512.03,43.33,468.7,0,"organic",2015,"Boise"
16,2015-09-06,1.91,30307.58,5214.44,15626.82,23.99,9442.33,7806.44,1635.89,0,"organic",2015,"Plains"
4,2017-12-03,1.13,153282,7805,87461,42,57974,54677,3297,0,"conventional",2017,"BuffaloRochester"
6,2018-02-11,0.92,435384.45,123642.25,73381.42,26265.23,212095.55,156008.05,42872.58,13214.92,"conventional",2018,"Detroit"
11,2015-10-11,1.05,225079.92,32042.53,137367.2,267.77,55402.42,53610.63,1791.79,0,"conventional",2015,"HarrisburgScranton"
7,2017-11-12,1.81,231677.48,11004.36,27532.26,161.34,192979.52,176295.77,16683.75,0,"organic",2017,"Northeast"
47,2015-02-01,1.44,72159.84,17276.51,30751.68,4813.6,19318.05,17413.54,1904.51,0,"organic",2015,"Midsouth"
3,2018-03-04,0.77,1501141.58,673535.25,263895.18,6341.68,557369.47,449577.44,86867.63,20924.4,"conventional",2018,"DallasFtWorth"
29,2015-06-07,1.38,130908.11,779.02,57999.61,138.81,71990.67,71990.67,0,0,"conventional",2015,"BuffaloRochester"
26,2017-07-02,1.28,6607292.61,2527123.67,1942683.02,224121.48,1913364.44,1844798.2,4337.49,64228.75,"conventional",2017,"California"
1,2016-12-18,0.93,522499.15,103822.87,135172.07,11774.35,271729.86,270658.02,907.04,164.8,"conventional",2016,"Portland"
20,2015-08-09,0.99,188720.77,121358.64,22750.53,668.99,43942.61,21556.41,22386.2,0,"conventional",2015,"Jacksonville"
12,2015-10-04,1.26,1342963.26,19623.48,1060768.61,1078.17,261493,208106.11,53386.89,0,"conventional",2015,"NewYork"
7,2016-11-06,2.37,119037.25,22140.03,56357.55,0,40539.67,27968.55,12571.12,0,"organic",2016,"California"
0,2016-12-25,0.94,359005.75,131616.46,81351.13,133.41,145904.75,65955.63,79804.68,144.44,"conventional",2016,"Orlando"
29,2016-06-05,1.55,182778.37,26377.62,88667.93,7.66,67725.16,67138.56,586.6,0,"organic",2016,"California"
20,2016-08-07,1.1,266174.1,98312.66,93057.33,8281.61,66522.5,60015.34,4302.16,2205,"conventional",2016,"RichmondNorfolk"
37,2015-04-12,1.23,6492.79,344.8,3395.88,524.9,2227.21,915.26,1311.95,0,"organic",2015,"RichmondNorfolk"
30,2016-05-29,1.33,4126.64,166.85,1890.42,0,2069.37,1428.58,640.79,0,"organic",2016,"Indianapolis"
0,2015-12-27,1.65,8119.93,10.91,155.21,0,7953.81,7953.81,0,0,"organic",2015,"NorthernNewEngland"
29,2015-06-07,1.43,10804.37,5155.39,4362.09,0,1286.89,416.28,870.61,0,"organic",2015,"LasVegas"
11,2017-10-15,1.79,472074.73,324877.96,49047.42,32,98117.35,72027.82,26089.53,0,"conventional",2017,"MiamiFtLauderdale"
16,2015-09-06,0.98,98154.04,2188.71,65116.35,3287.09,27561.89,10648.23,16180.34,733.32,"conventional",2015,"Louisville"
36,2017-04-23,1.72,4125.63,2785,291.37,6.31,1042.95,1023.33,19.62,0,"organic",2017,"Jacksonville"
13,2016-09-25,1.6,1855.17,33.41,184.97,0,1636.79,1636.79,0,0,"organic",2016,"BuffaloRochester"
32,2017-05-21,1.44,155818.85,86716.2,14543.35,99.54,54459.76,25647.12,28151.81,660.83,"conventional",2017,"Jacksonville"
8,2015-11-01,1,3229124.75,436343.74,1825512.93,388703.05,578565.03,399665.31,133071.89,45827.83,"conventional",2015,"GreatLakes"
26,2015-06-28,1.87,2804.46,2068.27,79.52,0,656.67,656.67,0,0,"organic",2015,"Orlando"
40,2016-03-20,1.08,269456.81,35428.08,159452.29,270.23,74306.21,72833.96,1472.25,0,"conventional",2016,"HarrisburgScranton"
44,2017-02-26,0.91,105023.56,31701.22,5199.76,11562.8,56559.78,38256.67,18258.12,44.99,"conventional",2017,"Boise"
2,2017-12-17,1.01,3751927.63,2208030.81,341376.69,15056.86,1187463.27,728007.45,442491.14,16964.68,"conventional",2017,"Southeast"
23,2017-07-23,1.37,686734.63,7993.86,556263.37,6107.14,116370.26,77917.97,35935.62,2516.67,"conventional",2017,"Boston"
3,2018-03-04,1.08,594551.6,272245.24,37136.05,1763.52,283406.79,178019.66,103016.02,2371.11,"conventional",2018,"Atlanta"
28,2015-06-14,1.37,10756.77,623.62,7968.37,0,2164.78,1271.84,892.94,0,"organic",2015,"Detroit"
8,2018-01-28,1.8,185974.53,22918.4,33051.14,93.52,129911.47,77822.23,51986.86,102.38,"organic",2018,"West"
18,2015-08-23,1.63,2273.57,257.87,222.96,0,1792.74,1792.74,0,0,"organic",2015,"NewOrleansMobile"
22,2015-07-26,2.39,2606.3,67.61,2487.67,0,51.02,47.69,3.33,0,"organic",2015,"HartfordSpringfield"
24,2016-07-10,1.96,17213.93,672.55,9092.46,535.09,6913.83,6320.31,593.52,0,"organic",2016,"BaltimoreWashington"
39,2016-03-27,0.78,7081399.02,2701807.88,1651027.14,190076.1,2538487.9,1771851.21,765592.73,1043.96,"conventional",2016,"West"
3,2017-12-10,0.96,5936122.03,2225055.28,1469462.62,76489.85,2165114.28,1183057.63,970382.43,11674.22,"conventional",2017,"West"
31,2016-05-22,1.87,22054.1,623.71,9582.05,278.07,11570.27,11243.91,326.36,0,"organic",2016,"BaltimoreWashington"
1,2018-03-18,1.7,189434.04,44234.93,80052.02,53.56,65093.53,64851.08,242.45,0,"organic",2018,"NewYork"
26,2017-07-02,1.98,34696.48,88.99,33041.8,0,1565.69,1565.69,0,0,"organic",2017,"Chicago"
0,2016-12-25,1.34,914035.42,93875.25,250138.66,3415.27,566606.24,330909.02,235697.22,0,"organic",2016,"TotalUS"
0,2015-12-27,1.53,4116.38,59.01,1910.71,233.68,1912.98,1292.73,620.25,0,"organic",2015,"RichmondNorfolk"
6,2016-11-13,1.1,259546.55,114475.73,32698.74,6683,105689.08,51797.1,53891.98,0,"conventional",2016,"LasVegas"
40,2017-03-26,2.02,17307.58,182.23,1192.32,0,15933.03,14681.31,1251.72,0,"organic",2017,"Boston"
34,2017-05-07,1.13,268808.12,155607.42,26574.54,224.12,86402.04,33910.3,52241.74,250,"conventional",2017,"Jacksonville"
11,2015-10-11,1.01,118009.81,53713.89,37828.75,151.21,26315.96,26312.88,3.08,0,"conventional",2015,"Roanoke"
6,2015-11-15,1.05,513738.98,5310.32,420936.8,139.71,87352.15,85604.19,1747.96,0,"conventional",2015,"Boston"
1,2016-12-18,1.1,100860.88,23988.1,4296.17,0,72576.61,67763.58,4813.03,0,"organic",2016,"SouthCentral"
29,2016-06-05,0.95,11300.16,135.15,4707.45,240.14,6217.42,1741.4,4476.02,0,"organic",2016,"RichmondNorfolk"
33,2016-05-08,1.3,1137940.78,132225.28,443777.31,26765.78,535172.41,319417.49,215754.92,0,"organic",2016,"TotalUS"
32,2017-05-21,1.36,252110.25,155348.21,27177.19,345.91,69238.94,46750.78,10833.16,11655,"conventional",2017,"NewOrleansMobile"
28,2017-06-18,1.54,61468.49,1407.87,43878.97,350.22,15831.43,13074.87,1366.56,1390,"conventional",2017,"Syracuse"
50,2015-01-11,1.54,6144.55,4027.3,2083.92,0,33.33,33.33,0,0,"organic",2015,"LasVegas"
17,2015-08-30,1.66,2883.1,493.78,1711.21,0,678.11,323.33,354.78,0,"organic",2015,"Indianapolis"
26,2017-07-02,1.13,156098.42,29008.07,44059.61,88.93,82941.81,75455.52,4063.51,3422.78,"conventional",2017,"Roanoke"
41,2017-03-19,1.49,4239.49,131.29,1404.03,0,2704.17,1463.76,1240.41,0,"organic",2017,"Indianapolis"
41,2015-03-15,1.09,233696.32,159683.23,11363.11,183.95,62466.03,58352.29,4113.74,0,"conventional",2015,"NewOrleansMobile"
25,2016-07-03,1.04,613005.97,182471.65,186674.1,29141.44,214718.78,192454.33,20162.58,2101.87,"conventional",2016,"SanDiego"
23,2017-07-23,1.66,675183.5,166906.47,421727.32,5650.14,80899.57,78075.75,1063.82,1760,"conventional",2017,"SanFrancisco"
39,2017-04-02,1.86,140039.98,28190.77,80969.6,128.39,30751.22,30716.93,34.29,0,"organic",2017,"NewYork"
2,2018-03-11,1.23,52514.65,1549.8,20242.92,0,30687.37,27074.68,3612.69,0,"organic",2018,"Detroit"
47,2016-01-31,1.03,329626.92,163156.69,61348.18,159.17,104962.88,45442.34,59520.54,0,"conventional",2016,"Orlando"
25,2015-07-05,1.13,3774004.27,502233.05,2055125.98,442059.88,774585.36,606612.51,140253.5,27719.35,"conventional",2015,"GreatLakes"
21,2016-07-31,0.78,69620.36,30747.49,1920.5,2.53,36949.84,36949.84,0,0,"conventional",2016,"Boise"
0,2017-12-31,1.36,25590.34,9524.47,114.02,0,15951.85,15635.18,316.67,0,"organic",2017,"Houston"
28,2016-06-12,1.7,9781.95,229.34,3677.21,468.7,5406.7,4380.13,1026.57,0,"organic",2016,"RaleighGreensboro"
47,2015-02-01,1.06,1007418.76,93166.54,666010.38,83652.48,164589.36,159916.87,4672.49,0,"conventional",2015,"BaltimoreWashington"
42,2015-03-08,1.81,2221.57,1300.23,53.2,18.14,850,850,0,0,"organic",2015,"Jacksonville"
22,2016-07-24,1.71,3652.3,368.81,1438.47,0,1845.02,1444.45,400.57,0,"organic",2016,"Indianapolis"
11,2015-10-11,1.95,1396.94,9.12,1160.59,0,227.23,0,227.23,0,"organic",2015,"Boise"
36,2015-04-19,1.69,34095.71,11389.9,9302.64,879.8,12523.37,12329.29,194.08,0,"organic",2015,"Southeast"
33,2016-05-08,0.72,1475782.06,683286.61,307560.7,130305.44,354629.31,331925.77,19971.99,2731.55,"conventional",2016,"DallasFtWorth"
15,2015-09-13,1.47,1390.96,529.81,46.29,0,814.86,631.97,182.89,0,"organic",2015,"Pittsburgh"
47,2015-02-01,0.93,990211.57,217715.85,608156.34,5736.45,158602.93,90555.95,68006.59,40.39,"conventional",2015,"Denver"
13,2015-09-27,2.31,1592.71,1229.36,49.36,20.66,293.33,293.33,0,0,"organic",2015,"Jacksonville"
12,2016-10-02,1.61,366233.17,18332.24,195428.72,898.05,151574.16,143701.7,7790.37,82.09,"conventional",2016,"Philadelphia"
41,2017-03-19,0.94,1153699.28,591093.13,237495.22,10579.85,314531.08,311549.13,2865.9,116.05,"conventional",2017,"DallasFtWorth"
41,2015-03-15,1.63,9075.16,4595.6,4262.4,0,217.16,217.16,0,0,"organic",2015,"Sacramento"
45,2015-02-15,1.81,1182.3,22.74,83.02,0,1076.54,1076.54,0,0,"organic",2015,"Albany"
9,2018-01-21,1.12,999783.13,15177.93,865836.92,6492.83,112275.45,85468.78,26806.67,0,"conventional",2018,"Boston"
20,2017-08-13,1.37,2902604.84,595916.46,1267014.94,25765.18,1013908.26,836575.7,148877.99,28454.57,"conventional",2017,"Midsouth"
10,2015-10-18,1.6,75238.38,9125.57,50799.97,0,15312.84,6138.54,9174.3,0,"organic",2015,"GreatLakes"
11,2017-10-15,1.65,73574.89,3383.35,63355.37,62.45,6773.72,3882.02,2891.7,0,"conventional",2017,"Albany"
4,2017-12-03,1.05,302992,5197,133150,1399,163245,20306,142867,73,"conventional",2017,"CincinnatiDayton"
5,2016-11-20,1.46,239374.44,83653.63,50316.02,91.45,105313.34,49247.51,56065.83,0,"conventional",2016,"Orlando"
7,2015-11-08,1.88,1332.27,20.08,351.4,0,960.79,960.79,0,0,"organic",2015,"Albany"
17,2015-08-30,1.2,53699.67,601.15,43932.05,102.42,9064.05,9064.05,0,0,"conventional",2015,"Syracuse"
25,2015-07-05,1.23,7148.26,338.26,4695.24,0,2114.76,326.67,1788.09,0,"organic",2015,"Nashville"
30,2017-06-04,1.8,757909.72,62567.13,482039.31,7375.87,205927.41,201471.9,2167.18,2288.33,"conventional",2017,"BaltimoreWashington"
2,2017-12-17,1.46,34524.05,5039.43,435.39,42.84,29006.39,28941.3,65.09,0,"organic",2017,"Denver"
7,2018-02-04,1.56,188212.98,38078.53,60551.97,0,89582.48,89527.66,54.82,0,"organic",2018,"California"
21,2016-07-31,1.55,1764.88,49.86,252.13,0,1462.89,1101.23,361.66,0,"organic",2016,"BuffaloRochester"
19,2015-08-16,2.11,47299.93,6353.43,20046.99,806.2,20093.31,19683.26,410.05,0,"organic",2015,"Northeast"
23,2017-07-23,1.85,17588.07,609.88,7547.2,0,9430.99,4594.8,4836.19,0,"organic",2017,"Atlanta"
15,2015-09-13,1.95,25470.62,8641.1,8109.19,712.41,8007.92,7672.74,335.18,0,"organic",2015,"Southeast"
0,2015-12-27,1.5,8780.15,340.1,2365.13,3.71,6071.21,560.04,5511.17,0,"organic",2015,"Philadelphia"
10,2015-10-18,1.26,7031.45,1817.97,1798.19,0,3415.29,56.67,3358.62,0,"organic",2015,"StLouis"
48,2015-01-25,1.06,290611.31,3806.65,233232.89,24.12,53547.65,53543.21,4.44,0,"conventional",2015,"NorthernNewEngland"
26,2015-06-28,1.15,69230.74,2289.22,41216.44,1060.8,24664.28,15247.78,9197.48,219.02,"conventional",2015,"Louisville"
6,2018-02-11,1.48,352731.83,14675.9,270215.97,208.1,67631.86,65856.28,744.47,1031.11,"conventional",2018,"HartfordSpringfield"
11,2015-10-11,2.11,2605.97,1536.09,43.53,26.35,1000,1000,0,0,"organic",2015,"Jacksonville"
11,2015-10-11,0.96,84053.56,981.32,59821.03,1535.63,21715.58,14948.34,6767.24,0,"conventional",2015,"Pittsburgh"
20,2015-08-09,2.19,2058.04,1394.81,60.54,25.13,577.56,577.56,0,0,"organic",2015,"Jacksonville"
30,2017-06-04,1.1,196391.15,82888.11,20624.08,1780.61,91098.35,85697.33,5341.79,59.23,"conventional",2017,"Columbus"
1,2017-12-24,1.37,217968.19,37343.09,115065.17,82,65477.93,61171.2,4306.73,0,"conventional",2017,"HarrisburgScranton"
40,2016-03-20,1,8346.57,308.39,2675.89,164.39,5197.9,1653.33,3544.57,0,"organic",2016,"RichmondNorfolk"
18,2015-08-23,1.49,68953.29,1287.09,43655.31,170.47,23840.42,23840.42,0,0,"conventional",2015,"BuffaloRochester"
15,2016-09-11,1.13,240632.37,96272.81,71790.5,5966.97,66602.09,63212.61,3389.48,0,"conventional",2016,"RichmondNorfolk"
6,2017-11-19,1.3,216608,30820,97308,125,88355,59742,28613,0,"conventional",2017,"HarrisburgScranton"
44,2016-02-21,1.04,302654.13,145774.22,82586.6,7361.72,66931.59,49804.83,17126.76,0,"conventional",2016,"SouthCarolina"
46,2017-02-12,1.08,423595.21,173371.46,188127.57,9247.17,52849.01,51822.69,186.04,840.28,"conventional",2017,"Sacramento"
9,2016-10-23,1.35,227233.92,84500.57,51517.1,8023.49,83192.76,80684.45,2492.26,16.05,"conventional",2016,"Detroit"
9,2016-10-23,1.52,236500.42,83780.57,68746.38,134.75,83838.72,28494.95,54609.05,734.72,"conventional",2016,"Orlando"
36,2017-04-23,1.34,89327.1,4437.5,61512.84,84.45,23292.31,8236.01,15056.3,0,"conventional",2017,"Albany"
24,2017-07-16,1.28,5529487.17,1989077.36,1484596.99,125816.11,1929996.71,944879.43,980887.97,4229.31,"conventional",2017,"West"
25,2015-07-05,1.83,1383.67,751.58,204.51,0,427.58,423.79,3.79,0,"organic",2015,"Pittsburgh"
44,2017-02-26,0.7,877633.92,134185.56,153225.87,17614.85,572607.64,352429.69,219524.32,653.63,"conventional",2017,"Portland"
3,2017-12-10,1.14,11143.68,198.52,70.96,0,10874.2,3941.51,6932.69,0,"organic",2017,"BuffaloRochester"
23,2017-07-23,1.51,70783.8,36289.63,3129.5,7061.55,24303.12,15903.64,8360.3,39.18,"conventional",2017,"Boise"
46,2015-02-08,1.95,22571.11,1793.84,10974.3,16.7,9786.27,9786.27,0,0,"organic",2015,"NewYork"
46,2015-02-08,1.02,145648.4,78195.76,38763.75,134.25,28554.64,25981.67,2572.97,0,"conventional",2015,"Roanoke"
15,2015-09-13,1.83,135524.9,39528.09,48060.97,51.1,47884.74,4197.01,43687.73,0,"organic",2015,"West"
44,2016-02-21,1.2,247820.38,76211.84,42300.46,62843.26,66464.82,47259.62,10247.76,8957.44,"conventional",2016,"Detroit"
18,2016-08-21,1.43,94882.79,14520.36,63416.88,28.03,16917.52,15811,286.52,820,"conventional",2016,"Albany"
6,2017-11-19,1.34,384115,22293,175118,402,186302,131913,54389,0,"conventional",2017,"Philadelphia"
30,2017-06-04,1.81,288516.73,10922.08,216912.96,148.68,60533.01,59149.95,0,1383.06,"conventional",2017,"HartfordSpringfield"
38,2015-04-05,1.14,222122.63,69929.43,95585.93,9827.34,46779.93,45789.32,990.61,0,"conventional",2015,"RichmondNorfolk"
6,2018-02-11,1.88,18517.54,1101.05,8243.72,0,9172.77,9172.77,0,0,"organic",2018,"SanDiego"
46,2017-02-12,1.66,9082.88,1014.35,7049.67,0,1018.86,856.72,162.14,0,"organic",2017,"SanDiego"
48,2017-01-29,2.02,6748.27,1652.72,4786.42,12.15,296.98,296.98,0,0,"organic",2017,"Sacramento"
51,2015-01-04,1.33,9213.49,3727.52,4327.52,0,1158.45,1158.45,0,0,"organic",2015,"Sacramento"
33,2016-05-08,0.85,924194.42,6383.12,698437.7,80414.29,138959.31,138862.64,96.67,0,"conventional",2016,"Boston"
28,2016-06-12,1.34,850862.92,73620.83,507383.48,55744.03,214114.58,207727.87,3451.71,2935,"conventional",2016,"BaltimoreWashington"
46,2015-02-08,0.98,158792.02,7650.86,109166.71,8455.43,33519.02,18968.55,12562.27,1988.2,"conventional",2015,"Indianapolis"
48,2015-01-25,1.27,398055.71,289948.64,41120.06,65.81,66921.2,35279.75,31641.45,0,"conventional",2015,"MiamiFtLauderdale"
30,2016-05-29,1.27,5931.42,851.52,16.57,0,5063.33,5043.33,20,0,"organic",2016,"MiamiFtLauderdale"
50,2016-01-10,1.5,4397.57,1.19,182.7,0,4213.68,3058.58,1155.1,0,"organic",2016,"BuffaloRochester"
34,2017-05-07,1.72,21798.32,1347.86,14683.9,1.67,5764.89,5703.48,61.41,0,"organic",2017,"SanDiego"
24,2015-07-12,2.09,4999.62,1393.67,3460.14,0,145.81,103.93,41.88,0,"organic",2015,"LasVegas"
24,2015-07-12,1.59,39171.61,18271.83,13741.41,1.59,7156.78,7147.96,8.82,0,"organic",2015,"LosAngeles"
2,2017-12-17,1.43,12837.29,531.72,2596.59,60.05,9648.93,9084.68,564.25,0,"organic",2017,"RichmondNorfolk"
29,2017-06-11,2.26,191985.27,13018.96,48648.68,1883.32,128434.31,116899.45,11534.86,0,"organic",2017,"Northeast"
1,2015-12-20,1.55,679.51,234.43,31.59,0,413.49,287.87,125.62,0,"organic",2015,"Pittsburgh"
32,2015-05-17,1.88,3850.2,39.57,251.83,8.35,3550.45,3550.45,0,0,"organic",2015,"HarrisburgScranton"
11,2015-10-11,1.66,143146.85,27827.61,57061.73,56.28,58201.23,2437.78,55763.45,0,"organic",2015,"West"
22,2015-07-26,1.29,436208.03,158304.49,172990.41,12492,92421.13,92385.74,35.39,0,"conventional",2015,"Seattle"
9,2016-10-23,1.16,12154.78,141.64,4350.3,358.26,7304.58,1949.05,5355.53,0,"organic",2016,"RichmondNorfolk"
21,2015-08-02,1.47,78162.92,1447.81,44620.7,471.55,31622.86,31622.86,0,0,"conventional",2015,"BuffaloRochester"
10,2018-01-14,1.49,799726.89,91785.6,485963.15,4234.82,217743.32,212956.99,4783,3.33,"conventional",2018,"BaltimoreWashington"
7,2016-11-06,1.93,2674,60.08,194.11,0,2419.81,2419.81,0,0,"organic",2016,"Albany"
26,2015-06-28,1.2,696697.65,162885.58,362226.14,18449.63,153136.3,93206.17,59917.38,12.75,"conventional",2015,"Denver"
30,2017-06-04,1,337444.34,11153.71,83649.82,1325.95,241314.86,32810.06,208325.92,178.88,"conventional",2017,"CincinnatiDayton"
44,2017-02-26,1.69,122294.43,1195.92,71329.25,44.92,49724.34,49518,206.34,0,"conventional",2017,"BuffaloRochester"
0,2015-12-27,0.96,98584.92,33255.5,31680.16,152.86,33496.4,32877.16,0,619.24,"conventional",2015,"Roanoke"
11,2016-10-09,1.2,143911.76,11357.01,61269.72,2173.86,69111.17,36546.8,32111.39,452.98,"conventional",2016,"Indianapolis"
17,2016-08-28,1.07,168757.98,71113.29,34419.8,2593.07,60631.82,57069.78,1842.04,1720,"conventional",2016,"Columbus"
